,,,,Independent Variable,Distance moved,Velocity,Velocity.1
,,,,Independent Variable,Center-point,Center-point,Center-point
,,,,Treatment,Total,Mean,Total
,,,,,cm,cm/s,cm/s
Result 1,Trial     1,C8,29:00:00-29:10:00,,40.513,0.0687127,506.413
Result 1,Trial     1,C8,29:10:00-29:20:00,,51.8975,0.0884054,648.719
Result 1,Trial     1,C8,29:20:00-29:30:00,,37.845,0.0677934,473.063
Result 1,Trial     1,C8,29:30:00-29:40:00,,45.5496,0.0818649,569.37
Result 1,Trial     1,C8,29:40:00-29:50:00,,36.755,0.0652332,459.437
Result 1,Trial     1,C8,29:50:00-30:00:00,,51.0542,0.0861006,638.178
Result 1,Trial     1,C8,30:00:00-30:10:00,,48.288,0.0820667,603.6
Result 1,Trial     1,C8,30:10:00-30:20:00,,41.3311,0.0704347,516.638
Result 1,Trial     1,C8,30:20:00-30:30:00,,55.0996,0.0989434,688.745
Result 1,Trial     1,C8,30:30:00-30:40:00,,38.7583,0.076537,484.479
Result 1,Trial     1,C8,30:40:00-30:50:00,,39.3702,0.0694508,492.128
Result 1,Trial     1,C8,30:50:00-31:00:00,,50.7856,0.0854861,634.82
Result 1,Trial     1,C8,31:00:00-31:10:00,,57.5854,0.106168,719.818
Result 1,Trial     1,C8,31:10:00-31:20:00,,42.6226,0.0744006,532.783
Result 1,Trial     1,C8,31:20:00-31:30:00,,49.8095,0.0859139,622.618
Result 1,Trial     1,C8,31:30:00-31:40:00,,55.6514,0.105225,695.642
Result 1,Trial     1,C8,31:40:00-31:50:00,,84.1825,0.146741,1052.28
Result 1,Trial     1,C8,31:50:00-32:00:00,,61.1814,0.105543,764.768
Result 1,Trial     1,C8,32:00:00-32:10:00,,64.5882,0.117587,807.353
Result 1,Trial     1,C8,32:10:00-32:20:00,,70.3583,0.126108,879.478
Result 1,Trial     1,C8,32:20:00-32:30:00,,68.2687,0.120141,853.359
Result 1,Trial     1,C8,32:30:00-32:40:00,,74.1731,0.13306,927.164
Result 1,Trial     1,C8,32:40:00-32:50:00,,61.5079,0.110833,768.849
Result 1,Trial     1,C8,32:50:00-33:00:00,,30.7176,0.0524049,383.97
Result 1,Trial     1,C8,33:00:00-33:10:00,,44.6147,0.0783263,557.683
Result 1,Trial     1,C8,33:10:00-33:20:00,,68.07,0.117719,850.875
Result 1,Trial     1,C8,33:20:00-33:30:00,,59.2626,0.101366,740.782
Result 1,Trial     1,C8,33:30:00-33:40:00,,62.1173,0.108521,776.466
Result 1,Trial     1,C8,33:40:00-33:50:00,,50.8364,0.0873717,635.455
Result 1,Trial     1,C8,33:50:00-34:00:00,,35.2292,0.0592366,440.365
Result 1,Trial     1,C8,34:00:00-34:10:00,,42.9112,0.0717867,536.39
Result 1,Trial     1,C8,34:10:00-34:20:00,,62.2692,0.104619,778.365
Result 1,Trial     1,C8,34:20:00-34:30:00,,51.0536,0.0853283,638.171
Result 1,Trial     1,C8,34:30:00-34:40:00,,42.4225,0.0707608,530.281
Result 1,Trial     1,C8,34:40:00-34:50:00,,33.2455,0.0558185,415.568
Result 1,Trial     1,C8,34:50:00-35:00:00,,41.7319,0.0701517,521.648
Result 1,Trial     1,C8,35:00:00-35:10:00,,53.9083,0.0906205,673.854
Result 1,Trial     1,C8,35:10:00-35:20:00,,61.983,0.112093,774.787
Result 1,Trial     1,C8,35:20:00-35:30:00,,47.9176,0.0834568,598.97
Result 1,Trial     1,C8,35:30:00-35:40:00,,24.1658,0.0403087,302.073
Result 1,Trial     1,C8,35:40:00-35:50:00,,23.0189,0.0384059,287.737
Result 1,Trial     1,C8,35:50:00-36:00:00,,36.6098,0.0610814,457.622
Result 1,Trial     1,C8,36:00:00-36:10:00,,46.739,0.0781171,584.238
Result 1,Trial     1,C8,36:10:00-36:20:00,,30.6667,0.0546995,383.334
Result 1,Trial     1,C8,36:20:00-36:30:00,,31.6888,0.0528852,396.11
Result 1,Trial     1,C8,36:30:00-36:40:00,,31.9742,0.0550823,399.677
Result 1,Trial     1,C8,36:40:00-36:50:00,,29.8769,0.0502775,373.461
Result 1,Trial     1,C8,36:50:00-37:00:00,,21.3968,0.0356994,267.46
Result 1,Trial     1,C8,37:00:00-37:10:00,,23.8351,0.039842,297.939
Result 1,Trial     1,C8,37:10:00-37:20:00,,24.3309,0.040584,304.137
Result 1,Trial     1,C8,37:20:00-37:30:00,,15.3265,0.025771,191.582
Result 1,Trial     1,C8,37:30:00-37:40:00,,19.7002,0.0328951,246.253
Result 1,Trial     1,C8,37:40:00-37:50:00,,31.4334,0.0526206,392.918
Result 1,Trial     1,C8,37:50:00-38:00:00,,24.1734,0.0403428,302.167
Result 1,Trial     1,C8,38:00:00-38:10:00,,41.7651,0.0696736,522.064
Result 1,Trial     1,C8,38:10:00-38:20:00,,20.3439,0.0380174,254.298
Result 1,Trial     1,C8,38:20:00-38:30:00,,24.0368,0.0418585,300.461
Result 1,Trial     1,C8,38:30:00-38:40:00,,39.9178,0.0673105,498.973
Result 1,Trial     1,C8,38:40:00-38:50:00,,27.2602,0.04547,340.752
Result 1,Trial     1,C8,38:50:00-39:00:00,,21.1887,0.0367044,264.859
Result 1,Trial     1,C8,39:00:00-39:10:00,,15.2072,0.0255051,190.09
Result 1,Trial     1,C8,39:10:00-39:20:00,,27.806,0.0464052,347.575
Result 1,Trial     1,C8,39:20:00-39:30:00,,26.1931,0.0451979,327.414
Result 1,Trial     1,C8,39:30:00-39:40:00,,42.7627,0.0735765,534.534
Result 1,Trial     1,C8,39:40:00-39:50:00,,16.379,0.0272983,204.737
Result 1,Trial     1,C8,39:50:00-40:00:00,,22.9717,0.0383168,287.146
Result 1,Trial     1,C8,40:00:00-40:10:00,,18.9822,0.032535,237.278
Result 1,Trial     1,C8,40:10:00-40:20:00,,25.481,0.0430248,318.513
Result 1,Trial     1,C8,40:20:00-40:30:00,,21.514,0.0359718,268.925
Result 1,Trial     1,C8,40:30:00-40:40:00,,30.4533,0.050932,380.666
Result 1,Trial     1,C8,40:40:00-40:50:00,,24.6508,0.0420547,308.135
Result 1,Trial     1,C8,40:50:00-41:00:00,,19.7626,0.0343244,247.033
Result 1,Trial     1,C8,41:00:00-41:10:00,,37.1425,0.0623866,464.281
Result 1,Trial     1,C8,41:10:00-41:20:00,,32.585,0.0543373,407.312
Result 1,Trial     1,C8,41:20:00-41:30:00,,22.7657,0.0379529,284.571
Result 1,Trial     1,C8,41:30:00-41:40:00,,38.7876,0.0648275,484.845
Result 1,Trial     1,C8,41:40:00-41:50:00,,24.5206,0.0409442,306.508
Result 1,Trial     1,C8,41:50:00-42:00:00,,20.492,0.0377468,256.15
Result 1,Trial     1,C8,42:00:00-42:10:00,,13.3551,0.0222703,166.938
Result 1,Trial     1,C8,42:10:00-42:20:00,,36.6705,0.0632163,458.382
Result 1,Trial     1,C8,42:20:00-42:30:00,,20.2507,0.0346142,253.133
Result 1,Trial     1,C8,42:30:00-42:40:00,,35.1344,0.058573,439.18
Result 1,Trial     1,C8,42:40:00-42:50:00,,28.3836,0.0474135,354.796
Result 1,Trial     1,C8,42:50:00-43:00:00,,24.891,0.0427562,311.137
Result 1,Trial     1,C8,43:00:00-43:10:00,,15.3791,0.0256386,192.238
Result 1,Trial     1,C8,43:10:00-43:20:00,,39.7955,0.0664143,497.443
Result 1,Trial     1,C8,43:20:00-43:30:00,,34.0375,0.0617605,425.468
Result 1,Trial     1,C8,43:30:00-43:40:00,,19.1571,0.0319284,239.463
Result 1,Trial     1,C8,43:40:00-43:50:00,,13.9361,0.0233389,174.202
Result 1,Trial     1,C8,43:50:00-44:00:00,,27.7388,0.0463487,346.735
Result 1,Trial     1,C8,44:00:00-44:10:00,,26.5813,0.0446835,332.267
Result 1,Trial     1,C8,44:10:00-44:20:00,,25.6196,0.0579104,320.245
Result 1,Trial     1,C8,44:20:00-44:30:00,,12.6958,0.0218381,158.697
Result 1,Trial     1,C8,44:30:00-44:40:00,,14.7608,0.0250591,184.51
Result 1,Trial     1,C8,44:40:00-44:50:00,,41.4355,0.0700302,517.944
Result 1,Trial     1,C8,44:50:00-45:00:00,,17.3772,0.0303119,217.215
Result 1,Trial     1,C8,45:00:00-45:10:00,,22.2092,0.0370251,277.615
Result 1,Trial     1,C8,45:10:00-45:20:00,,32.749,0.0548523,409.363
Result 1,Trial     1,C8,45:20:00-45:30:00,,24.589,0.0442822,307.363
Result 1,Trial     1,C8,45:30:00-45:40:00,,40.1305,0.0688297,501.631
Result 1,Trial     1,C8,45:40:00-45:50:00,,22.1351,0.0385898,276.689
Result 1,Trial     1,C8,45:50:00-46:00:00,,27.9834,0.048704,349.792
Result 1,Trial     1,C8,46:00:00-46:10:00,,30.9817,0.0561181,387.271
Result 1,Trial     1,C8,46:10:00-46:20:00,,21.2016,0.0476826,265.02
Result 1,Trial     1,C8,46:20:00-46:30:00,,20.6524,0.0348247,258.155
Result 1,Trial     1,C8,46:30:00-46:40:00,,15.3309,0.0282274,191.636
Result 1,Trial     1,C8,46:40:00-46:50:00,,39.4598,0.075605,493.247
Result 1,Trial     1,C8,46:50:00-47:00:00,,25.8633,0.0432034,323.291
Result 1,Trial     1,C8,47:00:00-47:10:00,,35.1471,0.0591065,439.339
Result 1,Trial     1,C8,47:10:00-47:20:00,,29.534,0.0496737,369.175
Result 1,Trial     1,C8,47:20:00-47:30:00,,26.9453,0.0473855,336.816
Result 1,Trial     1,C8,47:30:00-47:40:00,,13.3558,0.0231485,166.947
Result 1,Trial     1,C8,47:40:00-47:50:00,,35.1692,0.0609306,439.614
Result 1,Trial     1,C8,47:50:00-48:00:00,,27.2273,0.0455063,340.342
Result 1,Trial     1,C8,48:00:00-48:10:00,,59.944,0.102182,749.3
Result 1,Trial     1,C8,48:10:00-48:20:00,,38.0411,0.0660986,475.513
Result 1,Trial     1,C8,48:20:00-48:30:00,,47.7961,0.0821577,597.451
Result 1,Trial     1,C8,48:30:00-48:40:00,,32.1953,0.0562698,402.441
Result 1,Trial     1,C8,48:40:00-48:50:00,,47.5159,0.0926452,593.948
Result 1,Trial     1,C8,48:50:00-49:00:00,,66.9551,0.116403,836.939
Result 1,Trial     1,C8,49:00:00-49:10:00,,35.5333,0.0643067,444.166
Result 1,Trial     1,C8,49:10:00-49:20:00,,68.2307,0.131375,852.884
Result 1,Trial     1,C8,49:20:00-49:30:00,,80.1046,0.144865,1001.31
Result 1,Trial     1,C8,49:30:00-49:40:00,,58.9606,0.106844,737.007
Result 1,Trial     1,C8,49:40:00-49:50:00,,70.0931,0.11906,876.164
Result 1,Trial     1,C8,49:50:00-50:00:00,,53.1508,0.089335,664.385
Result 1,Trial     1,C8,50:00:00-50:10:00,,57.5553,0.0982441,719.442
Result 1,Trial     1,C8,50:10:00-50:20:00,,67.6973,0.115651,846.217
Result 1,Trial     1,C8,50:20:00-50:30:00,,51.3085,0.0880258,641.356
Result 1,Trial     1,C8,50:30:00-50:40:00,,81.5687,0.138459,1019.61
Result 1,Trial     1,C8,50:40:00-50:50:00,,74.6779,0.126282,933.474
Result 1,Trial     1,C8,50:50:00-51:00:00,,63.221,0.105735,790.262
Result 1,Trial     1,C8,51:00:00-51:10:00,,73.97,0.127781,924.625
Result 1,Trial     1,C8,51:10:00-51:20:00,,105.521,0.186353,1319.01
Result 1,Trial     1,C8,51:20:00-51:30:00,,78.5609,0.154331,982.011
Result 1,Trial     1,C8,51:30:00-51:40:00,,107.226,0.19624,1340.32
Result 1,Trial     1,C8,51:40:00-51:50:00,,100.399,0.17291,1254.98
Result 1,Trial     1,C8,51:50:00-52:00:00,,72.1545,0.121178,901.931
Result 1,Trial     1,C8,52:00:00-52:10:00,,53.44,0.0893406,668
Result 1,Trial     1,C8,52:10:00-52:20:00,,69.8949,0.116725,873.686
Result 1,Trial     1,C8,52:20:00-52:30:00,,89.9642,0.156732,1124.55
Result 1,Trial     1,C8,52:30:00-52:40:00,,84.0262,0.142708,1050.33
Result 1,Trial     1,C8,52:40:00-52:50:00,,71.9332,0.126394,899.165
Result 1,Trial     1,C8,52:50:00-53:00:00,,75.216,0.126117,940.2
Result 1,Trial     1,C8,53:00:00-53:10:00,,76.7032,0.12997,958.791
Result 1,Trial     1,C8,53:10:00-53:20:00,,100.593,0.185597,1257.42
Result 1,Trial     1,C8,53:20:00-53:30:00,,77.0621,0.131577,963.277
Result 1,Trial     1,C8,53:30:00-53:40:00,,75.4126,0.131436,942.657
Result 1,Trial     1,C8,53:40:00-53:50:00,,103.585,0.179961,1294.82
Result 1,Trial     1,C8,53:50:00-54:00:00,,114.458,0.210897,1430.72
Result 1,Trial     1,C8,54:00:00-54:10:00,,146.054,0.25541,1825.67
Result 1,Trial     1,C8,54:10:00-54:20:00,,161.883,0.303561,2023.54
Result 1,Trial     1,C8,54:20:00-54:30:00,,174.633,0.338122,2182.92
Result 1,Trial     1,C8,54:30:00-54:40:00,,157.75,0.296433,1971.87
Result 1,Trial     1,C8,54:40:00-54:50:00,,124.544,0.23295,1556.8
Result 1,Trial     1,C8,54:50:00-55:00:00,,115.226,0.224945,1440.32
Result 1,Trial     1,C8,55:00:00-55:10:00,,128.152,0.234334,1601.91
Result 1,Trial     1,C8,55:10:00-55:20:00,,59.3137,0.101245,741.421
Result 1,Trial     1,C8,55:20:00-55:30:00,,54.7514,0.100868,684.392
Result 1,Trial     1,C8,55:30:00-55:40:00,,62.4647,0.122749,780.809
Result 1,Trial     1,C8,55:40:00-55:50:00,,53.6548,0.102645,670.686
Result 1,Trial     1,C8,55:50:00-56:00:00,,65.7734,0.115815,822.168
Result 1,Trial     1,C8,56:00:00-56:10:00,,33.9134,0.0566508,423.918
Result 1,Trial     1,C8,56:10:00-56:20:00,,32.6471,0.057534,408.088
Result 1,Trial     1,C8,56:20:00-56:30:00,,35.023,0.0631637,437.787
Result 1,Trial     1,C8,56:30:00-56:40:00,,30.4456,0.0930718,380.57
Result 1,Trial     1,C8,56:40:00-56:50:00,,41.9659,0.078283,524.574
Result 1,Trial     1,C8,56:50:00-57:00:00,,22.6572,0.0378024,283.216
Result 1,Trial     1,C8,57:00:00-57:10:00,,33.2486,0.0559666,415.608
Result 1,Trial     1,C8,57:10:00-57:20:00,,19.9255,0.0367955,249.068
Result 1,Trial     1,C8,57:20:00-57:30:00,,42.195,0.0797215,527.437
Result 1,Trial     1,C8,57:30:00-57:40:00,,17.6128,0.0294567,220.159
Result 1,Trial     1,C8,57:40:00-57:50:00,,19.4839,0.0459092,243.548
Result 1,Trial     1,C8,57:50:00-58:00:00,,35.5853,0.0593564,444.817
Result 1,Trial     1,C8,58:00:00-58:10:00,,33.5739,0.0560612,419.674
Result 1,Trial     1,C8,58:10:00-58:20:00,,35.6928,0.0648017,446.16
Result 1,Trial     1,C8,58:20:00-58:30:00,,27.2026,0.0453861,340.033
Result 1,Trial     1,C8,58:30:00-58:40:00,,38.0528,0.0636845,475.66
Result 1,Trial     1,C8,58:40:00-58:50:00,,28.8932,0.0484005,361.165
Result 1,Trial     1,C8,58:50:00-59:00:00,,23.6181,0.0395321,295.226
Result 1,Trial     1,C8,59:00:00-59:10:00,,32.0359,0.0540271,400.449
Result 1,Trial     1,C8,59:10:00-59:20:00,,25.6429,0.0427894,320.536
Result 1,Trial     1,C8,59:20:00-59:30:00,,37.4593,0.0625489,468.241
Result 1,Trial     1,C8,59:30:00-59:40:00,,38.8479,0.0648676,485.599
Result 1,Trial     1,C8,59:40:00-59:50:00,,28.8123,0.0486234,360.153
Result 1,Trial     1,C8,59:50:00-60:00:00,,33.402,0.0557592,417.525
Result 1,Trial     1,C8,60:00:00-60:10:00,,25.1749,0.0419582,314.687
Result 1,Trial     1,C8,60:10:00-60:20:00,,25.3057,0.0422889,316.321
Result 1,Trial     1,C8,60:20:00-60:30:00,,28.1055,0.0468925,351.319
Result 1,Trial     1,C8,60:30:00-60:40:00,,36.9874,0.061662,462.342
Result 1,Trial     1,C8,60:40:00-60:50:00,,24.3274,0.0405781,304.093
Result 1,Trial     1,C8,60:50:00-61:00:00,,24.7064,0.0412103,308.83
Result 1,Trial     1,C8,61:00:00-61:10:00,,34.0179,0.0567571,425.224
Result 1,Trial     1,C8,61:10:00-61:20:00,,31.8654,0.0531941,398.317
Result 1,Trial     1,C8,61:20:00-61:30:00,,32.2047,0.0544145,402.559
Result 1,Trial     1,C8,61:30:00-61:40:00,,22.3988,0.0373812,279.985
Result 1,Trial     1,C8,61:40:00-61:50:00,,22.524,0.0377514,281.55
Result 1,Trial     1,C8,61:50:00-62:00:00,,31.8413,0.0531467,398.016
Result 1,Trial     1,C8,62:00:00-62:10:00,,28.0052,0.0467689,350.065
Result 1,Trial     1,C8,62:10:00-62:20:00,,28.6656,0.0480129,358.32
Result 1,Trial     1,C8,62:20:00-62:30:00,,22.6338,0.0377532,282.922
Result 1,Trial     1,C8,62:30:00-62:40:00,,24.9492,0.041593,311.865
Result 1,Trial     1,C8,62:40:00-62:50:00,,21.9935,0.0366754,274.919
Result 1,Trial     1,C8,62:50:00-63:00:00,,23.6696,0.0394599,295.87
Result 1,Trial     1,C8,63:00:00-63:10:00,,26.5115,0.0441859,331.394
Result 1,Trial     1,C8,63:10:00-63:20:00,,27.9841,0.0466526,349.801
Result 1,Trial     1,C8,63:20:00-63:30:00,,23.8128,0.0397092,297.66
Result 1,Trial     1,C8,63:30:00-63:40:00,,29.8282,0.0514351,372.853
Result 1,Trial     1,C8,63:40:00-63:50:00,,26.7944,0.0464471,334.93
Result 1,Trial     1,C8,63:50:00-64:00:00,,20.493,0.0342189,256.162
Result 1,Trial     1,C8,64:00:00-64:10:00,,26.4042,0.0444336,330.053
Result 1,Trial     1,C8,64:10:00-64:20:00,,25.3581,0.0423766,316.977
Result 1,Trial     1,C8,64:20:00-64:30:00,,29.6487,0.0494541,370.609
Result 1,Trial     1,C8,64:30:00-64:40:00,,27.0408,0.0451584,338.01
Result 1,Trial     1,C8,64:40:00-64:50:00,,23.2551,0.0387688,290.688
Result 1,Trial     1,C8,64:50:00-65:00:00,,25.0943,0.0418573,313.678
Result 1,Trial     1,C8,65:00:00-65:10:00,,29.5572,0.0501174,369.465
Result 1,Trial     1,C8,65:10:00-65:20:00,,24.2927,0.0404986,303.658
Result 1,Trial     1,C8,65:20:00-65:30:00,,24.8078,0.0413574,310.098
Result 1,Trial     1,C8,65:30:00-65:40:00,,26.593,0.0444878,332.413
Result 1,Trial     1,C8,65:40:00-65:50:00,,22.5293,0.0377653,281.616
Result 1,Trial     1,C8,65:50:00-66:00:00,,25.0495,0.0431175,313.119
Result 1,Trial     1,C8,66:00:00-66:10:00,,34.6569,0.0584709,433.211
Result 1,Trial     1,C8,66:10:00-66:20:00,,25.2138,0.0438105,315.173
Result 1,Trial     1,C8,66:20:00-66:30:00,,30.6535,0.0551004,383.168
Result 1,Trial     1,C8,66:30:00-66:40:00,,21.9579,0.0400692,274.474
Result 1,Trial     1,C8,66:40:00-66:50:00,,23.9466,0.0434318,299.332
Result 1,Trial     1,C8,66:50:00-67:00:00,,29.9944,0.0517645,374.931
Result 1,Trial     1,C8,67:00:00-67:10:00,,28.0944,0.0511403,351.18
Result 1,Trial     1,C8,67:10:00-67:20:00,,35.3815,0.0647728,442.269
Result 1,Trial     1,C8,67:20:00-67:30:00,,30.3622,0.0512737,379.528
Result 1,Trial     1,C8,67:30:00-67:40:00,,24.9087,0.0421667,311.359
Result 1,Trial     1,C8,67:40:00-67:50:00,,28.7784,0.0490765,359.73
Result 1,Trial     1,C8,67:50:00-68:00:00,,23.0798,0.0425136,288.497
Result 1,Trial     1,C8,68:00:00-68:10:00,,29.8976,0.05332,373.72
Result 1,Trial     1,C8,68:10:00-68:20:00,,21.7501,0.0376508,271.876
Result 1,Trial     1,C8,68:20:00-68:30:00,,27.2365,0.0467532,340.457
Result 1,Trial     1,C8,68:30:00-68:40:00,,26.0344,0.043829,325.43
Result 1,Trial     1,C8,68:40:00-68:50:00,,26.043,0.0450633,325.537
Result 1,Trial     1,C8,68:50:00-69:00:00,,24.0788,0.0439523,300.986
Result 1,Trial     1,C8,69:00:00-69:10:00,,26.0693,0.0446391,325.866
Result 1,Trial     1,C8,69:10:00-69:20:00,,22.0457,0.0382048,275.571
Result 1,Trial     1,C8,69:20:00-69:30:00,,21.6476,0.0367256,270.595
Result 1,Trial     1,C8,69:30:00-69:40:00,,26.9085,0.0453738,336.356
Result 1,Trial     1,C8,69:40:00-69:50:00,,22.6635,0.03994,283.294
Result 1,Trial     1,C8,69:50:00-70:00:00,,22.0172,0.0407665,275.214
Result 1,Trial     1,C8,70:00:00-70:10:00,,18.7803,0.0386554,234.754
Result 1,Trial     1,C8,70:10:00-70:20:00,,29.0631,0.0524301,363.288
Result 1,Trial     1,C8,70:20:00-70:30:00,,26.9596,0.0489605,336.995
Result 1,Trial     1,C8,70:30:00-70:40:00,,28.5763,0.0495222,357.203
Result 1,Trial     1,C8,70:40:00-70:50:00,,26.0213,0.0462157,325.266
Result 1,Trial     1,C8,70:50:00-71:00:00,,28.7235,0.051292,359.044
Result 1,Trial     1,C8,71:00:00-71:10:00,,26.1083,0.044792,326.354
Result 1,Trial     1,C8,71:10:00-71:20:00,,27.2789,0.0459798,340.987
Result 1,Trial     1,C8,71:20:00-71:30:00,,23.9808,0.0414034,299.76
Result 1,Trial     1,C8,71:30:00-71:40:00,,27.5778,0.0486141,344.723
Result 1,Trial     1,C8,71:40:00-71:50:00,,22.2761,0.0422152,278.451
Result 1,Trial     1,C8,71:50:00-72:00:00,,29.5059,0.0530605,368.824
Result 1,Trial     1,C8,72:00:00-72:10:00,,28.5874,0.0535104,357.342
Result 1,Trial     1,C8,72:10:00-72:20:00,,32.8732,0.0567562,410.915
Result 1,Trial     1,C8,72:20:00-72:30:00,,28.7485,0.0507565,359.356
Result 1,Trial     1,C8,72:30:00-72:40:00,,39.1137,0.0699559,488.922
Result 1,Trial     1,C8,72:40:00-72:50:00,,30.3806,0.0532619,379.758
Result 1,Trial     1,C8,72:50:00-73:00:00,,36.0798,0.0610116,450.998
Result 1,Trial     1,C8,73:00:00-73:10:00,,32.1589,0.0546995,401.986
Result 1,Trial     1,C8,73:10:00-73:20:00,,39.7507,0.0696892,496.884
Result 1,Trial     1,C8,73:20:00-73:30:00,,33.8824,0.0589628,423.529
Result 1,Trial     1,C8,73:30:00-73:40:00,,19.1197,0.0322793,238.996
Result 1,Trial     1,C8,73:40:00-73:50:00,,65.1999,0.120259,814.998
Result 1,Trial     1,C8,73:50:00-74:00:00,,8.92333,0.0161374,111.542
Result 1,Trial     1,C8,74:00:00-74:10:00,,42.6319,0.0806689,532.899
Result 1,Trial     1,C8,74:10:00-74:20:00,,69.6949,0.139412,871.186
Result 1,Trial     1,C8,74:20:00-74:30:00,,67.8063,0.129957,847.579
Result 1,Trial     1,C8,74:30:00-74:40:00,,45.8563,0.0796559,573.204
Result 1,Trial     1,C8,74:40:00-74:50:00,,17.4648,0.0295212,218.31
Result 1,Trial     1,C8,74:50:00-75:00:00,,38.806,0.0700773,485.075
Result 1,Trial     1,C8,75:00:00-75:10:00,,32.0407,0.056939,400.509
Result 1,Trial     1,C8,75:10:00-75:20:00,,44.7187,0.0793334,558.983
Result 1,Trial     1,C8,75:20:00-75:30:00,,30.6315,0.0531797,382.894
Result 1,Trial     1,C8,75:30:00-75:40:00,,26.7341,0.0445687,334.176
Result 1,Trial     1,C8,75:40:00-75:50:00,,74.5188,0.1418,931.484
Result 1,Trial     1,C8,75:50:00-76:00:00,,16.34,0.0274973,204.25
Result 1,Trial     1,C8,76:00:00-76:10:00,,24.4411,0.04097,305.514
Result 1,Trial     1,C8,76:10:00-76:20:00,,26.9688,0.0453044,337.11
Result 1,Trial     1,C8,76:20:00-76:30:00,,32.4137,0.0547825,405.172
Result 1,Trial     1,C8,76:30:00-76:40:00,,29.541,0.0514294,369.263
Result 1,Trial     1,C8,76:40:00-76:50:00,,30.8743,0.0547649,385.928
Result 1,Trial     1,C8,76:50:00-77:00:00,,48.6489,0.0868483,608.112
Result 1,Trial     1,C8,77:00:00-77:10:00,,50.982,0.0900997,637.275
Result 1,Trial     1,C8,77:10:00-77:20:00,,48.9604,0.083459,612.005
Result 1,Trial     1,C8,77:20:00-77:30:00,,49.9033,0.0846737,623.791
Result 1,Trial     1,C8,77:30:00-77:40:00,,47.5384,0.0845398,594.23
Result 1,Trial     1,C8,77:40:00-77:50:00,,53.7254,0.0935852,671.568
Result 1,Trial     1,C8,77:50:00-78:00:00,,54.57,0.0954155,682.125
Result 1,Trial     1,C8,78:00:00-78:10:00,,63.9757,0.111177,799.696
Result 1,Trial     1,C8,78:10:00-78:20:00,,59.8318,0.104367,747.897
Result 1,Trial     1,C8,78:20:00-78:30:00,,77.8989,0.139404,973.736
Result 1,Trial     1,C8,78:30:00-78:40:00,,80.5405,0.141757,1006.76
Result 1,Trial     1,C8,78:40:00-78:50:00,,35.7496,0.062048,446.87
Result 1,Trial     1,C8,78:50:00-79:00:00,,49.4565,0.0838701,618.206
Result 1,Trial     1,C8,79:00:00-79:10:00,,47.0081,0.0800001,587.601
Result 1,Trial     1,C8,79:10:00-79:20:00,,50.3226,0.0878047,629.033
Result 1,Trial     1,C8,79:20:00-79:30:00,,43.9479,0.0749555,549.349
Result 1,Trial     1,C8,79:30:00-79:40:00,,40.4579,0.0696686,505.724
Result 1,Trial     1,C8,79:40:00-79:50:00,,37.7674,0.0644495,472.093
Result 1,Trial     1,C8,79:50:00-80:00:00,,44.5238,0.0744944,556.548
Result 1,Trial     1,C8,80:00:00-80:10:00,,30.8593,0.0515628,385.742
Result 1,Trial     1,C8,80:10:00-80:20:00,,38.3947,0.0641195,479.934
Result 1,Trial     1,C8,80:20:00-80:30:00,,30.8564,0.0514686,385.705
Result 1,Trial     1,C8,80:30:00-80:40:00,,32.5414,0.0543226,406.768
Result 1,Trial     1,C8,80:40:00-80:50:00,,19.3813,0.0323194,242.266
Result 1,Trial     1,C8,80:50:00-81:00:00,,29.5391,0.0494295,369.238
Result 1,Trial     1,C8,81:00:00-81:10:00,,39.1185,0.0652498,488.982
Result 1,Trial     1,C8,81:10:00-81:20:00,,35.0601,0.0593353,438.251
Result 1,Trial     1,C8,81:20:00-81:30:00,,17.8406,0.0299018,223.007
Result 1,Trial     1,C8,81:30:00-81:40:00,,15.9523,0.0308388,199.404
Result 1,Trial     1,C8,81:40:00-81:50:00,,29.5419,0.049276,369.274
Result 1,Trial     1,C8,81:50:00-82:00:00,,14.149,0.0235817,176.863
Result 1,Trial     1,C8,82:00:00-82:10:00,,23.3433,0.0389263,291.792
Result 1,Trial     1,C8,82:10:00-82:20:00,,17.7777,0.0296453,222.221
Result 1,Trial     1,C8,82:20:00-82:30:00,,27.3082,0.0473641,341.353
Result 1,Trial     1,C8,82:30:00-82:40:00,,26.6007,0.0444412,332.509
Result 1,Trial     1,C8,82:40:00-82:50:00,,7.51301,0.0125351,93.9127
Result 1,Trial     1,C8,82:50:00-83:00:00,,26.4634,0.0442531,330.792
Result 1,Trial     1,C8,83:00:00-83:10:00,,8.61872,0.0143684,107.734
Result 1,Trial     1,C8,83:10:00-83:20:00,,17.6685,0.0294632,220.856
Result 1,Trial     1,C8,83:20:00-83:30:00,,4.20231,0.00700758,52.5288
